"rules","support","confidence","lift","count"
"{milk,toiletry} => {frozen}",0.0318066157760814,0.833333333333333,2.05974842767296,25
"{frozen,toiletry} => {milk}",0.0318066157760814,0.490196078431373,2.6033386327504,25
"{frozen,milk} => {toiletry}",0.0318066157760814,0.294117647058824,2.96380090497738,25
"{milk,toiletry} => {deco}",0.0267175572519084,0.7,1.53687150837989,21
"{deco,toiletry} => {milk}",0.0267175572519084,0.525,2.78817567567568,21
"{milk,toiletry} => {bakery}",0.0343511450381679,0.9,2.09910979228487,27
"{bakery,toiletry} => {milk}",0.0343511450381679,0.482142857142857,2.5605694980695,27
"{milk,toiletry} => {snack}",0.0305343511450382,0.8,1.6857908847185,24
"{snack,toiletry} => {milk}",0.0305343511450382,0.413793103448276,2.19757688723206,24
"{milk,toiletry} => {clothes}",0.0292620865139949,0.766666666666667,1.56113989637306,23
"{clothes,toiletry} => {milk}",0.0292620865139949,0.511111111111111,2.71441441441441,23
"{alcohol,toiletry} => {frozen}",0.0483460559796438,0.791666666666667,1.95676100628931,38
"{frozen,toiletry} => {alcohol}",0.0483460559796438,0.745098039215686,1.88310951390202,38
"{alcohol,toiletry} => {deco}",0.0318066157760814,0.520833333333333,1.14350558659218,25
"{deco,toiletry} => {alcohol}",0.0318066157760814,0.625,1.57958199356913,25
"{alcohol,toiletry} => {bakery}",0.044529262086514,0.729166666666667,1.70066765578635,35
"{bakery,toiletry} => {alcohol}",0.044529262086514,0.625,1.57958199356913,35
"{alcohol,toiletry} => {snack}",0.0483460559796438,0.791666666666667,1.66823056300268,38
"{snack,toiletry} => {alcohol}",0.0483460559796438,0.655172413793103,1.6558376760173,38
"{alcohol,toiletry} => {clothes}",0.0368956743002544,0.604166666666667,1.23024611398964,29
"{clothes,toiletry} => {alcohol}",0.0368956743002544,0.644444444444444,1.62872454448017,29
"{frozen,toiletry} => {deco}",0.0407124681933842,0.627450980392157,1.37758790667105,32
"{deco,toiletry} => {frozen}",0.0407124681933842,0.8,1.97735849056604,32
"{frozen,toiletry} => {bakery}",0.0458015267175573,0.705882352941177,1.6463606213999,36
"{bakery,toiletry} => {frozen}",0.0458015267175573,0.642857142857143,1.58894878706199,36
"{frozen,toiletry} => {snack}",0.0458015267175573,0.705882352941177,1.48746254533985,36
"{snack,toiletry} => {frozen}",0.0458015267175573,0.620689655172414,1.5341574495771,36
"{frozen,toiletry} => {clothes}",0.0381679389312977,0.588235294117647,1.1978055470893,30
"{clothes,toiletry} => {frozen}",0.0381679389312977,0.666666666666667,1.64779874213836,30
"{deco,toiletry} => {bakery}",0.0407124681933842,0.8,1.86587537091988,32
"{bakery,toiletry} => {deco}",0.0407124681933842,0.571428571428571,1.25458898643256,32
"{deco,toiletry} => {snack}",0.0381679389312977,0.75,1.58042895442359,30
"{snack,toiletry} => {deco}",0.0381679389312977,0.517241379310345,1.13561934116741,30
"{deco,toiletry} => {clothes}",0.0318066157760814,0.625,1.27266839378238,25
"{clothes,toiletry} => {deco}",0.0318066157760814,0.555555555555556,1.21973929236499,25
"{bakery,toiletry} => {snack}",0.0585241730279898,0.821428571428571,1.73094599770203,46
"{snack,toiletry} => {bakery}",0.0585241730279898,0.793103448275862,1.84979023841195,46
"{bakery,snack} => {toiletry}",0.0585241730279898,0.251366120218579,2.53299705758722,46
"{bakery,toiletry} => {clothes}",0.044529262086514,0.625,1.27266839378238,35
"{clothes,toiletry} => {bakery}",0.044529262086514,0.777777777777778,1.81404549950544,35
"{snack,toiletry} => {clothes}",0.044529262086514,0.603448275862069,1.2287832767554,35
"{clothes,toiletry} => {snack}",0.044529262086514,0.777777777777778,1.63896336014298,35
"{alcohol,milk} => {frozen}",0.083969465648855,0.733333333333333,1.8125786163522,66
"{frozen,milk} => {alcohol}",0.083969465648855,0.776470588235294,1.96239833554,66
"{alcohol,frozen} => {milk}",0.083969465648855,0.364640883977901,1.93653874869344,66
"{alcohol,milk} => {deco}",0.0788804071246819,0.688888888888889,1.51247672253259,62
"{deco,milk} => {alcohol}",0.0788804071246819,0.62,1.56694533762058,62
"{alcohol,deco} => {milk}",0.0788804071246819,0.455882352941176,2.42110492845787,62
"{alcohol,milk} => {bakery}",0.0903307888040712,0.788888888888889,1.83996043521266,71
"{bakery,milk} => {alcohol}",0.0903307888040712,0.645454545454546,1.63127740426776,71
"{alcohol,bakery} => {milk}",0.0903307888040712,0.420118343195266,2.23116903886135,71
"{alcohol,milk} => {snack}",0.0852417302798982,0.744444444444444,1.56872207327971,67
"{milk,snack} => {alcohol}",0.0852417302798982,0.683673469387755,1.72786928276134,67
"{alcohol,snack} => {milk}",0.0852417302798982,0.38728323699422,2.05678800187471,67
"{alcohol,milk} => {clothes}",0.089058524173028,0.777777777777778,1.58376511226252,70
"{clothes,milk} => {alcohol}",0.089058524173028,0.666666666666667,1.68488745980707,70
"{alcohol,clothes} => {milk}",0.089058524173028,0.416666666666667,2.21283783783784,70
"{frozen,milk} => {deco}",0.0814249363867685,0.752941176470588,1.65310548800526,64
"{deco,milk} => {frozen}",0.0814249363867685,0.64,1.58188679245283,64
"{deco,frozen} => {milk}",0.0814249363867685,0.392638036809816,2.0852263306251,64
"{frozen,milk} => {bakery}",0.0903307888040712,0.835294117647059,1.94819340198988,71
"{bakery,milk} => {frozen}",0.0903307888040712,0.645454545454546,1.59536878216124,71
"{bakery,frozen} => {milk}",0.0903307888040712,0.408045977011494,2.1670549860205,71
"{frozen,milk} => {snack}",0.0763358778625954,0.705882352941177,1.48746254533985,60
"{milk,snack} => {frozen}",0.0763358778625954,0.612244897959184,1.51328455910666,60
"{frozen,snack} => {milk}",0.0763358778625954,0.355029585798817,1.88549496241804,60
"{frozen,milk} => {clothes}",0.0814249363867685,0.752941176470588,1.53319110027431,64
"{clothes,milk} => {frozen}",0.0814249363867685,0.60952380952381,1.50655884995508,64
"{clothes,frozen} => {milk}",0.0814249363867685,0.383233532934132,2.03528078977181,64
"{deco,milk} => {bakery}",0.100508905852417,0.79,1.84255192878338,79
"{bakery,milk} => {deco}",0.100508905852417,0.718181818181818,1.57679024885729,79
"{bakery,deco} => {milk}",0.100508905852417,0.441340782122905,2.34387739695002,79
"{deco,milk} => {snack}",0.0852417302798982,0.67,1.41184986595174,67
"{milk,snack} => {deco}",0.0852417302798982,0.683673469387755,1.50102610876753,67
"{deco,snack} => {milk}",0.0852417302798982,0.380681818181818,2.02172911547912,67
"{deco,milk} => {clothes}",0.094147582697201,0.74,1.50683937823834,74
"{clothes,milk} => {deco}",0.094147582697201,0.704761904761905,1.54732641660016,74
"{clothes,deco} => {milk}",0.094147582697201,0.435294117647059,2.31176470588235,74
"{bakery,milk} => {snack}",0.0966921119592875,0.690909090909091,1.45591030952961,76
"{milk,snack} => {bakery}",0.0966921119592875,0.775510204081633,1.80875673711621,76
"{bakery,snack} => {milk}",0.0966921119592875,0.415300546448087,2.20558263181214,76
"{bakery,milk} => {clothes}",0.10559796437659,0.754545454545455,1.53645784267546,83
"{clothes,milk} => {bakery}",0.10559796437659,0.79047619047619,1.84366256888512,83
"{bakery,clothes} => {milk}",0.10559796437659,0.412935323383085,2.19302137958854,83
"{milk,snack} => {clothes}",0.0916030534351145,0.73469387755102,1.49603468330337,72
"{clothes,milk} => {snack}",0.0916030534351145,0.685714285714286,1.444963615473,72
"{clothes,snack} => {milk}",0.0916030534351145,0.375,1.99155405405405,72
"{alcohol,frozen} => {deco}",0.120865139949109,0.524861878453039,1.1523503811846,95
"{alcohol,deco} => {frozen}",0.120865139949109,0.698529411764706,1.7265538290788,95
"{deco,frozen} => {alcohol}",0.120865139949109,0.582822085889571,1.47298443572091,95
"{alcohol,frozen} => {bakery}",0.142493638676845,0.61878453038674,1.44321851894355,112
"{alcohol,bakery} => {frozen}",0.142493638676845,0.662721893491124,1.63804845372335,112
"{bakery,frozen} => {alcohol}",0.142493638676845,0.64367816091954,1.62678789222752,112
"{alcohol,frozen} => {snack}",0.142493638676845,0.61878453038674,1.30392665116348,112
"{alcohol,snack} => {frozen}",0.142493638676845,0.647398843930636,1.6001745010361,112
"{frozen,snack} => {alcohol}",0.142493638676845,0.662721893491124,1.67491771152419,112
"{alcohol,frozen} => {clothes}",0.143765903307888,0.624309392265193,1.27126213036384,113
"{alcohol,clothes} => {frozen}",0.143765903307888,0.672619047619048,1.66251123090746,113
"{clothes,frozen} => {alcohol}",0.143765903307888,0.676646706586826,1.71011032597185,113
"{alcohol,deco} => {bakery}",0.123409669211196,0.713235294117647,1.66351021120614,97
"{alcohol,bakery} => {deco}",0.123409669211196,0.57396449704142,1.26015668903507,97
"{bakery,deco} => {alcohol}",0.123409669211196,0.541899441340782,1.36955935978731,97
"{alcohol,deco} => {snack}",0.115776081424936,0.669117647058823,1.40999053777007,91
"{alcohol,snack} => {deco}",0.115776081424936,0.526011560693642,1.15487454386928,91
"{deco,snack} => {alcohol}",0.115776081424936,0.517045454545455,1.30674510377083,91
"{alcohol,deco} => {clothes}",0.120865139949109,0.698529411764706,1.42239408716855,95
"{alcohol,clothes} => {deco}",0.120865139949109,0.56547619047619,1.24152035115722,95
"{clothes,deco} => {alcohol}",0.120865139949109,0.558823529411765,1.41233213542652,95
"{alcohol,bakery} => {snack}",0.137404580152672,0.63905325443787,1.34663768897632,108
"{alcohol,snack} => {bakery}",0.137404580152672,0.624277456647399,1.45602991372361,108
"{bakery,snack} => {alcohol}",0.137404580152672,0.590163934426229,1.49153971851774,108
"{alcohol,bakery} => {clothes}",0.146310432569975,0.680473372781065,1.38562712695833,115
"{alcohol,clothes} => {bakery}",0.146310432569975,0.68452380952381,1.59654514624841,115
"{bakery,clothes} => {alcohol}",0.146310432569975,0.572139303482587,1.44598550655085,115
"{alcohol,snack} => {clothes}",0.136132315521628,0.61849710982659,1.25942675731528,107
"{alcohol,clothes} => {snack}",0.136132315521628,0.636904761904762,1.34211030256607,107
"{clothes,snack} => {alcohol}",0.136132315521628,0.557291666666667,1.40846061093248,107
"{deco,frozen} => {bakery}",0.148854961832061,0.717791411042945,1.67413664415357,117
"{bakery,frozen} => {deco}",0.148854961832061,0.672413793103448,1.47630514351763,117
"{bakery,deco} => {frozen}",0.148854961832061,0.653631284916201,1.6155792136608,117
"{deco,frozen} => {snack}",0.114503816793893,0.552147239263804,1.16350597871676,90
"{frozen,snack} => {deco}",0.114503816793893,0.532544378698225,1.16921754652739,90
"{deco,snack} => {frozen}",0.114503816793893,0.511363636363636,1.26393653516295,90
"{deco,frozen} => {clothes}",0.125954198473282,0.607361963190184,1.23675259862043,99
"{clothes,frozen} => {deco}",0.125954198473282,0.592814371257485,1.30154216706252,99
"{clothes,deco} => {frozen}",0.125954198473282,0.582352941176471,1.43940066592675,99
"{bakery,frozen} => {snack}",0.136132315521628,0.614942528735632,1.29583063696034,107
"{frozen,snack} => {bakery}",0.136132315521628,0.633136094674556,1.47669130686707,107
"{bakery,snack} => {frozen}",0.136132315521628,0.584699453551913,1.44520053613775,107
"{bakery,frozen} => {clothes}",0.138676844783715,0.626436781609195,1.27559406825085,109
"{clothes,frozen} => {bakery}",0.138676844783715,0.652694610778443,1.52230849872954,109
"{bakery,clothes} => {frozen}",0.138676844783715,0.54228855721393,1.34037360367971,109
"{frozen,snack} => {clothes}",0.128498727735369,0.597633136094675,1.21694208541558,101
"{clothes,frozen} => {snack}",0.128498727735369,0.604790419161677,1.27443771973479,101
"{clothes,snack} => {frozen}",0.128498727735369,0.526041666666667,1.30021619496855,101
"{bakery,deco} => {snack}",0.137404580152672,0.603351955307263,1.27140653316758,108
"{deco,snack} => {bakery}",0.137404580152672,0.613636363636364,1.43121122201241,108
"{bakery,snack} => {deco}",0.137404580152672,0.590163934426229,1.2957230515615,108
"{bakery,deco} => {clothes}",0.146310432569975,0.642458100558659,1.30821779025675,115
"{clothes,deco} => {bakery}",0.146310432569975,0.676470588235294,1.5777622621749,115
"{bakery,clothes} => {deco}",0.146310432569975,0.572139303482587,1.25614942049529,115
"{deco,snack} => {clothes}",0.138676844783715,0.619318181818182,1.26109868111163,109
"{clothes,deco} => {snack}",0.138676844783715,0.641176470588235,1.35111181201703,109
"{clothes,snack} => {deco}",0.138676844783715,0.567708333333333,1.24642108938548,109
"{bakery,snack} => {clothes}",0.147582697201018,0.633879781420765,1.29075002123503,116
"{bakery,clothes} => {snack}",0.147582697201018,0.577114427860697,1.21611780240887,116
"{clothes,snack} => {bakery}",0.147582697201018,0.604166666666667,1.40912462908012,116
"{frozen,meat,veg} => {deco}",0.00636132315521628,0.833333333333333,1.82960893854749,5
"{deco,meat,veg} => {frozen}",0.00636132315521628,1,2.47169811320755,5
"{deco,frozen,meat} => {veg}",0.00636132315521628,0.3125,3.77884615384615,5
"{frozen,meat,veg} => {bakery}",0.00636132315521628,0.833333333333333,1.94362017804154,5
"{bakery,meat,veg} => {frozen}",0.00636132315521628,1,2.47169811320755,5
"{bakery,frozen,meat} => {veg}",0.00636132315521628,0.357142857142857,4.31868131868132,5
"{frozen,meat,veg} => {snack}",0.00636132315521628,0.833333333333333,1.75603217158177,5
"{meat,snack,veg} => {frozen}",0.00636132315521628,0.833333333333333,2.05974842767296,5
"{frozen,meat,snack} => {veg}",0.00636132315521628,0.294117647058824,3.55656108597285,5
"{frozen,meat,veg} => {clothes}",0.00763358778625954,1,2.03626943005181,6
